DDLat;DDLon
-24.993710000000000;31.506219999999999
-24.993849999999998;31.504719999999999
-24.993790000000001;31.505170000000000
-24.993819999999999;31.508559999999999
-24.993960000000001;31.507590000000000
-24.993910000000000;31.507880000000000
-24.993970000000001;31.504169999999998
-24.994019999999999;31.506360000000001
-24.994060000000001;31.505890000000001
-24.994000000000000;31.506830000000001
-24.994009999999999;31.505070000000000
-24.994140000000002;31.505559999999999
-24.994170000000000;31.503940000000000
-24.994209999999999;31.507349999999999
-24.994260000000001;31.505890000000001
-24.994270000000000;31.508320000000001
-24.994430000000001;31.506430000000002
-24.994470000000000;31.504750000000001
-24.994579999999999;31.505910000000000
-24.994520000000001;31.507050000000000
-24.994599999999998;31.508340000000000
-24.994720000000001;31.505199999999999
-24.994520000000001;31.505690000000001
-24.994579999999999;31.507919999999999
-24.994630000000001;31.506640000000001
-24.994599999999998;31.504110000000001
-24.994689999999999;31.508669999999999
-24.994800000000001;31.504339999999999
-24.994769999999999;31.507750000000001
-24.994810000000001;31.504729999999999
-24.994800000000001;31.507050000000000
-24.994900000000001;31.505299999999998
-24.994910000000001;31.506019999999999
-24.995000000000001;31.504180000000002
-24.995100000000001;31.508279999999999
-24.995220000000000;31.506060000000002
-24.995220000000000;31.507719999999999
-24.995180000000001;31.508710000000001
-24.995249999999999;31.504079999999998
-24.995229999999999;31.504909999999999
-24.995339999999999;31.506910000000001
-24.995370000000001;31.508220000000001
-24.995290000000001;31.505289999999999
-24.995349999999998;31.507169999999999
-24.995339999999999;31.505640000000000
-24.995509999999999;31.506630000000001
-24.995560000000001;31.505459999999999
-24.995609999999999;31.505730000000000
-24.995719999999999;31.508569999999999
-24.995729999999998;31.504470000000001
-24.995790000000000;31.506209999999999
-24.995830000000002;31.507980000000000
-24.995880000000000;31.504919999999998
-24.995899999999999;31.507230000000000
-24.995979999999999;31.505700000000001
-24.995950000000001;31.506969999999999
-24.996169999999999;31.506309999999999
-24.996150000000000;31.505080000000000
-24.996210000000001;31.508170000000000
-24.996200000000002;31.507890000000000
-24.996350000000000;31.505549999999999
-24.996400000000001;31.504610000000000
-24.996420000000001;31.507040000000000
-24.996510000000001;31.505960000000002
-24.996490000000001;31.506380000000000
-24.996510000000001;31.506670000000000
-24.996500000000001;31.507629999999999
-24.996590000000001;31.504380000000001
-24.996540000000000;31.504960000000001
-24.996759999999998;31.507580000000001
-24.996590000000001;31.504619999999999
-24.996810000000000;31.506660000000000
-24.996849999999998;31.504130000000000
-24.996839999999999;31.505050000000001
-24.996870000000001;31.508350000000000
-24.996910000000000;31.507280000000002
-24.997000000000000;31.507660000000001
-24.996960000000001;31.508109999999999
-24.997050000000002;31.505540000000000
-24.997100000000000;31.504300000000001
-24.997119999999999;31.505800000000001
-24.997160000000001;31.504719999999999
-24.997150000000001;31.508690000000001
-24.997280000000000;31.505960000000002
-24.997340000000001;31.506570000000000
-24.997309999999999;31.507480000000001
-24.997299999999999;31.508080000000000
-24.997380000000000;31.507100000000001
-24.997389999999999;31.508299999999998
-24.997460000000000;31.504470000000001
-24.997460000000000;31.505610000000001
-24.997509999999998;31.506160000000001
-24.993089999999999;31.513000000000002
-24.993069999999999;31.509150000000002
-24.993089999999999;31.511040000000001
-24.993150000000000;31.512010000000000
-24.993340000000000;31.508839999999999
-24.993279999999999;31.512390000000000
-24.993289999999998;31.513359999999999
-24.993310000000001;31.509570000000000
-24.993379999999998;31.510359999999999
-24.993420000000000;31.510639999999999
-24.993549999999999;31.513000000000002
-24.993520000000000;31.512000000000000
-24.993610000000000;31.508970000000001
-24.993549999999999;31.510100000000001
-24.993549999999999;31.511440000000000
-24.993690000000001;31.510510000000000
-24.993700000000000;31.513110000000001
-24.993659999999998;31.513459999999998
-24.993790000000001;31.509160000000001
-24.993739999999999;31.511150000000001
-24.993770000000001;31.512519999999999
-24.993819999999999;31.509850000000000
-24.993990000000000;31.511410000000001
-24.994050000000001;31.511949999999999
-24.993910000000000;31.511749999999999
-24.993970000000001;31.510729999999999
-24.994060000000001;31.513210000000001
-24.994109999999999;31.513629999999999
-24.994150000000001;31.509150000000002
-24.994190000000000;31.511360000000000
-24.994119999999999;31.510179999999998
-24.994389999999999;31.509630000000001
-24.994350000000001;31.511060000000001
-24.994319999999998;31.512419999999999
-24.994599999999998;31.508900000000001
-24.994620000000001;31.510020000000001
-24.994620000000001;31.511389999999999
-24.994610000000002;31.512810000000002
-24.994650000000000;31.509360000000001
-24.994640000000000;31.511019999999998
-24.994620000000001;31.512029999999999
-24.994759999999999;31.510700000000000
-24.994750000000000;31.509760000000000
-24.994879999999998;31.512499999999999
-24.995120000000000;31.510200000000001
-24.995039999999999;31.510750000000002
-24.995080000000002;31.509480000000000
-24.995249999999999;31.512139999999999
-24.994969999999999;31.513339999999999
-24.995220000000000;31.512680000000000
-24.995130000000000;31.511209999999998
-24.995349999999998;31.510010000000001
-24.995370000000001;31.511590000000002
-24.995419999999999;31.513580000000001
-24.995390000000000;31.509010000000000
-24.995410000000000;31.511140000000001
-24.995460000000001;31.512400000000000
-24.995590000000000;31.510660000000001
-24.995699999999999;31.509840000000001
-24.995650000000001;31.510100000000001
-24.995729999999998;31.512029999999999
-24.995719999999999;31.510929999999998
-24.995790000000000;31.509170000000001
-24.995780000000000;31.512720000000002
-24.995809999999999;31.513410000000000
-24.996070000000000;31.513249999999999
-24.996110000000002;31.510410000000000
-24.996179999999999;31.513490000000001
-24.996200000000002;31.511009999999999
-24.996200000000002;31.511900000000001
-24.996060000000000;31.512329999999999
-24.996289999999998;31.511550000000000
-24.996169999999999;31.509580000000000
-24.996350000000000;31.510059999999999
-24.996300000000002;31.508759999999999
-24.996369999999999;31.511360000000000
-24.996449999999999;31.510700000000000
-24.996469999999999;31.512139999999999
-24.996630000000000;31.511189999999999
-24.996630000000000;31.509010000000000
-24.996639999999999;31.509260000000001
-24.996649999999999;31.512850000000000
-24.996720000000000;31.511710000000001
-24.996749999999999;31.513179999999998
-24.996870000000001;31.509730000000001
-24.996890000000000;31.509029999999999
-24.997010000000000;31.509979999999999
-24.996990000000000;31.511160000000000
-24.997050000000002;31.513430000000000
-24.997109999999999;31.511980000000001
-24.997129999999999;31.513349999999999
-24.997229999999998;31.513639999999999
-24.997219999999999;31.512740000000001
-24.997350000000001;31.512149999999998
-24.993210000000001;31.515519999999999
-24.993269999999999;31.516770000000001
-24.993210000000001;31.514140000000001
-24.993340000000000;31.513739999999999
-24.993520000000000;31.516220000000001
-24.993590000000001;31.513890000000000
-24.993590000000001;31.515110000000000
-24.993620000000000;31.514810000000001
-24.993569999999998;31.515580000000000
-24.993739999999999;31.517270000000000
-24.993790000000001;31.514500000000002
-24.993819999999999;31.514299999999999
-24.993790000000001;31.515219999999999
-24.993890000000000;31.515770000000000
-24.993919999999999;31.513900000000000
-24.994000000000000;31.517370000000000
-24.994039999999998;31.516400000000001
-24.994199999999999;31.516880000000000
-24.994280000000000;31.515350000000002
-24.994270000000000;31.514009999999999
-24.994309999999999;31.514710000000001
-24.994370000000000;31.515809999999998
-24.994380000000000;31.516570000000002
-24.994370000000000;31.517219999999998
-24.994409999999998;31.514360000000000
-24.994610000000002;31.516100000000002
-24.994610000000002;31.515789999999999
-24.994730000000001;31.516850000000002
-24.994720000000001;31.514650000000000
-24.994869999999999;31.515339999999998
-24.994910000000001;31.517379999999999
-24.994890000000002;31.516269999999999
-24.994890000000002;31.513790000000000
-24.995000000000001;31.516850000000002
-24.995039999999999;31.516510000000000
-24.995280000000001;31.515809999999998
-24.995120000000000;31.516220000000001
-24.995170000000002;31.517080000000000
-24.995170000000002;31.514109999999999
-24.995410000000000;31.515010000000000
-24.995320000000000;31.515440000000002
-24.995390000000000;31.516539999999999
-24.995539999999998;31.514420000000001
-24.995729999999998;31.515989999999999
-24.995690000000000;31.516980000000000
-24.995629999999998;31.514209999999999
-24.995819999999998;31.513909999999999
-24.995999999999999;31.514869999999998
-24.995850000000001;31.516190000000002
-24.995780000000000;31.515170000000001
-24.995960000000000;31.517430000000001
-24.996289999999998;31.515509999999999
-24.996330000000000;31.516590000000001
-24.996350000000000;31.516030000000001
-24.996420000000001;31.515200000000000
-24.996459999999999;31.513900000000000
-24.996479999999998;31.514920000000000
-24.996720000000000;31.517219999999998
-24.996630000000000;31.514389999999999
-24.996810000000000;31.516490000000001
-24.996710000000000;31.514009999999999
-24.996839999999999;31.515290000000000
-24.996729999999999;31.516089999999998
-24.996910000000000;31.514630000000000
-24.996870000000001;31.516810000000000
-24.997090000000000;31.517450000000000
-24.996980000000001;31.514189999999999
-24.997229999999998;31.515339999999998
-24.997350000000001;31.516200000000001
-24.997450000000001;31.513870000000001
-24.997380000000000;31.516729999999999
-24.997579999999999;31.516210000000001
-24.997460000000000;31.517309999999998
-24.997669999999999;31.515509999999999
-24.997599999999998;31.477779999999999
-24.997679999999999;31.478690000000000
-24.997810000000001;31.478459999999998
-24.998030000000000;31.477740000000001
-24.998069999999998;31.478020000000001
-24.998169999999998;31.478719999999999
-24.998349999999999;31.478459999999998
-24.998480000000001;31.478850000000001
-24.998510000000000;31.478230000000000
-24.998609999999999;31.478410000000000
-24.998640000000002;31.477660000000000
-24.998760000000001;31.477950000000000
-24.999220000000001;31.478249999999999
-24.999300000000002;31.477770000000000
-24.999389999999998;31.478590000000001
-24.999620000000000;31.479019999999998
-24.999690000000001;31.478130000000000
-24.999880000000001;31.478619999999999
-24.999929999999999;31.478359999999999
-24.999990000000000;31.478899999999999
-25.000119999999999;31.477820000000001
-25.000389999999999;31.478359999999999
-25.000380000000000;31.478649999999998
-25.000689999999999;31.478359999999999
-25.000910000000001;31.478249999999999
-25.000830000000001;31.478870000000001
-25.001159999999999;31.478580000000001
-25.001230000000000;31.478800000000000
-25.001460000000002;31.477979999999999
-25.001439999999999;31.478539999999999
-25.001619999999999;31.477540000000001
-24.997340000000001;31.482360000000000
-24.997499999999999;31.479610000000001
-24.997360000000000;31.480250000000002
-24.997350000000001;31.483630000000002
-24.997520000000002;31.483239999999999
-24.997399999999999;31.479030000000002
-24.997579999999999;31.481480000000001
-24.997610000000002;31.483660000000000
-24.997640000000001;31.480229999999999
-24.997660000000000;31.481050000000000
-24.997760000000000;31.479099999999999
-24.997869999999999;31.482370000000000
-24.997789999999998;31.483950000000000
-24.997820000000001;31.482710000000001
-24.997900000000001;31.483049999999999
-24.997969999999999;31.480480000000000
-24.998059999999999;31.481089999999998
-24.998010000000001;31.481850000000001
-24.998049999999999;31.480210000000000
-24.998130000000000;31.482900000000001
-24.998159999999999;31.479600000000001
-24.998270000000002;31.483039999999999
-24.998320000000000;31.483560000000001
-24.998310000000000;31.480460000000001
-24.998390000000001;31.479250000000000
-24.998380000000001;31.481770000000001
-24.998500000000000;31.480640000000001
-24.998449999999998;31.482730000000000
-24.998709999999999;31.482370000000000
-24.998619999999999;31.483419999999999
-24.998719999999999;31.480309999999999
-24.998690000000000;31.481030000000001
-24.998770000000000;31.479030000000002
-24.998790000000000;31.482839999999999
-24.998960000000000;31.480850000000000
-24.999050000000000;31.481829999999999
-24.998970000000000;31.480229999999999
-24.999060000000000;31.481150000000000
-24.998999999999999;31.483680000000000
-24.999140000000001;31.482869999999998
-24.999089999999999;31.479479999999999
-24.999210000000001;31.480440000000002
-24.999199999999998;31.482240000000001
-24.999189999999999;31.483219999999999
-24.999210000000001;31.483550000000001
-24.999150000000000;31.479179999999999
-24.999300000000002;31.479890000000001
-24.999369999999999;31.480869999999999
-24.999469999999999;31.482550000000000
-24.999479999999998;31.483290000000000
-24.999490000000002;31.479910000000000
-24.999790000000001;31.483789999999999
-24.999890000000001;31.483319999999999
-24.999900000000000;31.479099999999999
-25.000100000000000;31.483640000000001
-25.000290000000000;31.479320000000001
-25.000360000000001;31.479120000000002
-25.000570000000000;31.480860000000000
-25.000630000000001;31.481570000000001
-25.000599999999999;31.482440000000000
-25.000720000000001;31.479579999999999
-25.000640000000001;31.481140000000000
-25.000699999999998;31.482140000000001
-25.000789999999999;31.481880000000000
-25.000869999999999;31.483870000000000
-25.000859999999999;31.480039999999999
-25.000800000000002;31.482920000000000
-25.001030000000000;31.482600000000001
-25.001100000000001;31.480670000000000
-25.001059999999999;31.480930000000001
-25.001080000000002;31.483190000000000
-25.001010000000001;31.478980000000000
-25.001180000000002;31.483440000000002
-25.001169999999998;31.479450000000000
-25.001110000000001;31.480110000000000
-25.001190000000001;31.481529999999999
-25.001239999999999;31.479669999999999
-25.001280000000001;31.483689999999999
-25.001339999999999;31.481819999999999
-25.001439999999999;31.479640000000000
-25.001380000000001;31.482260000000000
-25.001460000000002;31.483229999999999
-25.001560000000001;31.483760000000000
-25.001650000000001;31.481970000000000
-25.001660000000001;31.483470000000001
-25.001729999999998;31.480160000000001
-25.001670000000001;31.479970000000002
-25.001729999999998;31.482289999999999
-25.001880000000000;31.481980000000000
-24.997340000000001;31.485270000000000
-24.997360000000000;31.485790000000001
-24.997299999999999;31.487259999999999
-24.997290000000000;31.488270000000000
-24.997360000000000;31.484739999999999
-24.997319999999998;31.487980000000000
-24.997599999999998;31.487390000000001
-24.997450000000001;31.484079999999999
-24.997579999999999;31.484290000000001
-24.997599999999998;31.486400000000000
-24.997760000000000;31.487850000000002
-24.997660000000000;31.488730000000000
-24.997669999999999;31.485890000000001
-24.997830000000000;31.488199999999999
-24.997730000000001;31.484929999999999
-24.997910000000001;31.489010000000000
-24.998100000000001;31.485679999999999
-24.998030000000000;31.485930000000000
-24.998059999999999;31.487340000000000
-24.998210000000000;31.486740000000001
-24.998190000000001;31.487620000000000
-24.998249999999999;31.486390000000000
-24.998380000000001;31.486969999999999
-24.998390000000001;31.487279999999998
-24.998410000000000;31.487960000000001
-24.998439999999999;31.485810000000001
-24.998550000000002;31.488499999999998
-24.998570000000001;31.486709999999999
-24.998680000000000;31.488659999999999
-24.998690000000000;31.486249999999998
-24.998840000000001;31.488070000000000
-24.998940000000001;31.487259999999999
-24.999099999999999;31.486889999999999
-24.999220000000001;31.487880000000001
-24.999110000000002;31.486280000000001
-24.999150000000000;31.486529999999998
-24.999150000000000;31.487749999999998
-24.999140000000001;31.488140000000001
-24.999230000000001;31.488720000000001
-24.999410000000001;31.487719999999999
-24.999400000000001;31.484800000000000
-24.999300000000002;31.484510000000000
-24.999490000000002;31.488440000000001
-24.999630000000000;31.488330000000001
-24.999759999999998;31.484480000000001
-24.999919999999999;31.488270000000000
-25.000029999999999;31.487490000000001
-25.000200000000000;31.488009999999999
-25.000229999999998;31.487120000000001
-25.000240000000002;31.484549999999999
-25.000270000000000;31.488910000000001
-25.000399999999999;31.486619999999998
-25.000399999999999;31.484929999999999
-25.000480000000000;31.486409999999999
-25.000499999999999;31.487670000000001
-25.000560000000000;31.488659999999999
-25.000850000000000;31.485959999999999
-25.000760000000000;31.486590000000000
-25.000789999999999;31.484700000000000
-25.000830000000001;31.487580000000001
-25.000859999999999;31.488230000000001
-25.000979999999998;31.485189999999999
-25.000950000000000;31.486930000000001
-25.001000000000001;31.486090000000001
-25.001059999999999;31.487380000000002
-25.001110000000001;31.488669999999999
-25.001120000000000;31.484050000000000
-25.001069999999999;31.486529999999998
-25.001259999999998;31.487900000000000
-25.001410000000000;31.484539999999999
-25.001390000000001;31.488320000000002
-25.001400000000000;31.485140000000001
-25.001400000000000;31.488060000000001
-25.001439999999999;31.486120000000000
-25.001470000000001;31.485710000000001
-25.001529999999999;31.486860000000000
-25.001770000000000;31.484719999999999
-25.001709999999999;31.485360000000000
-25.001639999999998;31.486460000000001
-25.001570000000001;31.487159999999999
-25.001650000000001;31.487860000000001
-25.001719999999999;31.488720000000001
-25.001719999999999;31.486170000000001
-25.001799999999999;31.487629999999999
-24.997350000000001;31.491320000000002
-24.997460000000000;31.492000000000001
-24.997620000000001;31.489280000000001
-24.997660000000000;31.492509999999999
-24.998049999999999;31.492380000000001
-24.998329999999999;31.489220000000000
-24.998550000000002;31.490580000000001
-24.998560000000001;31.492339999999999
-24.998539999999998;31.489870000000000
-24.998600000000000;31.489149999999999
-24.998590000000000;31.491399999999999
-24.998609999999999;31.492090000000001
-24.998719999999999;31.489570000000001
-24.998770000000000;31.492889999999999
-24.998760000000001;31.490810000000000
-24.998850000000001;31.492490000000000
-24.998809999999999;31.490330000000000
-24.998960000000000;31.491579999999999
-24.999169999999999;31.490040000000000
-24.999150000000000;31.491320000000002
-24.999110000000002;31.489319999999999
-24.999099999999999;31.492239999999999
-24.999340000000000;31.492930000000001
-24.999279999999999;31.489540000000002
-24.999340000000000;31.490600000000001
-24.999350000000000;31.491180000000000
-24.999430000000000;31.489049999999999
-24.999520000000000;31.492619999999999
-24.999610000000001;31.493310000000001
-24.999649999999999;31.492999999999999
-24.999569999999999;31.489439999999998
-24.999610000000001;31.489970000000000
-24.999610000000001;31.490400000000001
-24.999690000000001;31.491170000000000
-24.999649999999999;31.492180000000001
-24.999649999999999;31.493559999999999
-24.999749999999999;31.490780000000001
-24.999790000000001;31.491720000000001
-24.999900000000000;31.490400000000001
-24.999939999999999;31.489329999999999
-24.999949999999998;31.492059999999999
-25.000139999999998;31.489889999999999
-25.000240000000002;31.490490000000001
-25.000219999999999;31.491219999999998
-25.000309999999999;31.493289999999998
-25.000350000000001;31.493720000000000
-25.000290000000000;31.490990000000000
-25.000370000000000;31.492850000000001
-25.000560000000000;31.492629999999998
-25.000530000000001;31.491980000000002
-25.000620000000001;31.489159999999998
-25.000630000000001;31.489979999999999
-25.000689999999999;31.490259999999999
-25.000740000000000;31.492249999999999
-25.000730000000001;31.492960000000000
-25.000760000000000;31.490749999999998
-25.000889999999998;31.491510000000002
-25.000910000000001;31.489830000000001
-25.000950000000000;31.493530000000000
-25.001120000000000;31.489200000000000
-25.001069999999999;31.490410000000001
-25.001200000000001;31.489999999999998
-25.001270000000002;31.491489999999999
-25.001490000000000;31.489210000000000
-25.001320000000000;31.491640000000000
-25.001580000000001;31.493670000000002
-25.001670000000001;31.492120000000000
-25.001760000000001;31.489889999999999
-25.001830000000002;31.488840000000000
-25.001819999999999;31.489580000000000
-24.997499999999999;31.494399999999999
-24.997470000000000;31.496960000000001
-24.997579999999999;31.497340000000001
-24.997550000000000;31.494589999999999
-24.997699999999998;31.498130000000000
-24.997730000000001;31.498680000000000
-24.997699999999998;31.495059999999999
-24.997879999999999;31.498500000000000
-24.997940000000000;31.495899999999999
-24.997859999999999;31.497910000000001
-24.998100000000001;31.498380000000001
-24.997949999999999;31.495190000000001
-24.997990000000001;31.496759999999998
-24.998010000000001;31.497280000000000
-24.997979999999998;31.498790000000000
-24.998169999999998;31.497019999999999
-24.998370000000001;31.497550000000000
-24.998400000000000;31.496040000000001
-24.998480000000001;31.497969999999999
-24.998550000000002;31.497219999999999
-24.998830000000002;31.498390000000001
-24.998709999999999;31.498590000000000
-24.998889999999999;31.498010000000001
-24.999150000000000;31.498370000000001
-24.999379999999999;31.494029999999999
-24.999289999999998;31.498799999999999
-24.999379999999999;31.495570000000001
-24.999459999999999;31.495989999999999
-24.999450000000000;31.498550000000002
-24.999610000000001;31.495390000000000
-24.999630000000000;31.494810000000001
-24.999680000000001;31.498970000000000
-24.999720000000000;31.494209999999999
-24.999910000000000;31.495460000000001
-24.999949999999998;31.494530000000001
-24.999880000000001;31.494930000000000
-25.000229999999998;31.494679999999999
-25.000299999999999;31.495380000000001
-25.000360000000001;31.497370000000000
-25.000380000000000;31.494119999999999
-25.000370000000000;31.496729999999999
-25.000380000000000;31.494920000000000
-25.000419999999998;31.497920000000001
-25.000450000000001;31.495080000000002
-25.000520000000002;31.498320000000000
-25.000589999999999;31.495320000000000
-25.000750000000000;31.497769999999999
-25.000589999999999;31.494640000000000
-25.000599999999999;31.498770000000000
-25.000630000000001;31.493929999999999
-25.000660000000000;31.496790000000001
-25.000699999999998;31.497240000000001
-25.000679999999999;31.494289999999999
-25.000720000000001;31.495940000000001
-25.000750000000000;31.495660000000001
-25.000869999999999;31.496469999999999
-25.000940000000000;31.495229999999999
-25.000940000000000;31.498149999999999
-25.001059999999999;31.497100000000000
-25.001270000000002;31.498550000000002
-25.001239999999999;31.497660000000000
-25.001429999999999;31.495509999999999
-25.001359999999998;31.498139999999999
-25.001539999999999;31.497399999999999
-25.001490000000000;31.495950000000001
-25.001600000000000;31.496479999999998
-25.001619999999999;31.493929999999999
-25.001570000000001;31.494630000000001
-25.001580000000001;31.496910000000000
-25.001660000000001;31.498300000000000
-25.001770000000000;31.497430000000001
-25.001760000000001;31.497949999999999
-25.001770000000000;31.496960000000001
-25.001970000000000;31.496780000000001
-24.997460000000000;31.500720000000001
-24.997579999999999;31.500450000000001
-24.997499999999999;31.499610000000001
-24.997679999999999;31.499829999999999
-24.997669999999999;31.501690000000000
-24.997650000000000;31.503090000000000
-24.997730000000001;31.499340000000000
-24.997750000000000;31.500560000000000
-24.997830000000000;31.501280000000001
-24.997840000000000;31.500779999999999
-24.997920000000001;31.499269999999999
-24.997920000000001;31.503399999999999
-24.998020000000000;31.501940000000001
-24.998169999999998;31.500019999999999
-24.998380000000001;31.499230000000001
-24.998360000000002;31.499600000000001
-24.998400000000000;31.501809999999999
-24.998470000000001;31.502109999999998
-24.998560000000001;31.501090000000001
-24.998519999999999;31.500150000000001
-24.998470000000001;31.500689999999999
-24.998780000000000;31.500419999999998
-24.998690000000000;31.499300000000002
-24.998780000000000;31.501660000000001
-24.998830000000002;31.499919999999999
-24.998870000000000;31.502350000000000
-24.998930000000001;31.498760000000001
-24.999199999999998;31.499459999999999
-24.999030000000001;31.500219999999999
-24.999040000000001;31.502590000000001
-24.999140000000001;31.503540000000001
-24.999110000000002;31.499279999999999
-24.999199999999998;31.501149999999999
-24.999540000000000;31.500489999999999
-24.999620000000000;31.499549999999999
-24.999549999999999;31.499839999999999
-24.999710000000000;31.500129999999999
-24.999700000000001;31.501770000000000
-24.999739999999999;31.502030000000001
-24.999610000000001;31.499269999999999
-24.999739999999999;31.499820000000000
-24.999710000000000;31.503250000000001
-24.999790000000001;31.503650000000000
-24.999780000000001;31.501120000000000
-24.999929999999999;31.499189999999999
-24.999980000000001;31.501799999999999
-24.999929999999999;31.499459999999999
-25.000070000000001;31.499870000000001
-25.000019999999999;31.500879999999999
-25.000000000000000;31.502749999999999
-25.000160000000001;31.500450000000001
-25.000109999999999;31.503029999999999
-25.000109999999999;31.503710000000002
-25.000250000000001;31.499700000000001
-25.000180000000000;31.501200000000001
-25.000330000000002;31.499990000000000
-25.000350000000001;31.503350000000001
-25.000309999999999;31.498940000000001
-25.000409999999999;31.502680000000002
-25.000579999999999;31.502350000000000
-25.000610000000002;31.503270000000001
-25.000540000000001;31.503570000000000
-25.000560000000000;31.501010000000001
-25.000540000000001;31.501719999999999
-25.000710000000002;31.500630000000001
-25.000900000000001;31.502839999999999
-25.000950000000000;31.500550000000000
-25.000969999999999;31.499900000000000
-25.000950000000000;31.501670000000001
-25.000979999999998;31.502320000000001
-25.000969999999999;31.503430000000002
-25.001090000000001;31.499510000000001
-25.001149999999999;31.499710000000000
-25.001049999999999;31.501220000000000
-25.001180000000002;31.500360000000001
-25.001230000000000;31.500900000000001
-25.001210000000000;31.503560000000000
-25.001239999999999;31.499919999999999
-25.001429999999999;31.503209999999999
-25.001600000000000;31.503100000000000
-25.001580000000001;31.500650000000000
-25.001790000000000;31.500550000000000
-25.002040000000001;31.502910000000000
-24.997440000000001;31.505170000000000
-24.997509999999998;31.506769999999999
-24.997760000000000;31.507300000000001
-24.997710000000001;31.506519999999998
-24.997740000000000;31.504709999999999
-24.997850000000000;31.506019999999999
-24.997859999999999;31.506740000000001
-24.998090000000001;31.506760000000000
-24.997890000000002;31.503910000000001
-24.997949999999999;31.504819999999999
-24.997910000000001;31.505479999999999
-24.998010000000001;31.506450000000001
-24.998180000000001;31.504680000000000
-24.998249999999999;31.505579999999998
-24.998230000000000;31.507000000000001
-24.998400000000000;31.504140000000000
-24.998650000000001;31.505640000000000
-24.998490000000000;31.504410000000000
-24.998529999999999;31.506300000000000
-24.998690000000000;31.506100000000000
-24.998729999999998;31.503860000000000
-24.998729999999998;31.505230000000001
-24.998819999999998;31.507560000000002
-24.998899999999999;31.506820000000001
-24.998940000000001;31.506119999999999
-24.998899999999999;31.507310000000000
-24.999030000000001;31.504200000000001
-24.999300000000002;31.507390000000001
-24.999169999999999;31.504909999999999
-24.999140000000001;31.506250000000001
-24.999120000000001;31.504570000000001
-24.999189999999999;31.507860000000001
-24.999379999999999;31.503910000000001
-24.999350000000000;31.504580000000001
-24.999330000000000;31.505549999999999
-24.999379999999999;31.506319999999999
-24.999379999999999;31.508459999999999
-24.999490000000002;31.505269999999999
-24.999559999999999;31.505929999999999
-24.999590000000001;31.506750000000000
-24.999700000000001;31.506540000000001
-24.999720000000000;31.507050000000000
-24.999770000000002;31.508350000000000
-24.999669999999998;31.503879999999999
-24.999860000000002;31.505810000000000
-24.999960000000002;31.506170000000001
-24.999759999999998;31.505299999999998
-24.999860000000002;31.507320000000000
-24.999980000000001;31.504359999999998
-24.999929999999999;31.504619999999999
-24.999929999999999;31.508710000000001
-24.999990000000000;31.505590000000002
-25.000160000000001;31.508540000000000
-25.000129999999999;31.506399999999999
-25.000180000000000;31.505070000000000
-25.000170000000001;31.507930000000002
-25.000370000000000;31.505350000000000
-25.000350000000001;31.505790000000001
-25.000380000000000;31.506940000000000
-25.000430000000001;31.508479999999999
-25.000540000000001;31.507670000000001
-25.000630000000001;31.504210000000000
-25.000599999999999;31.508120000000002
-25.000419999999998;31.503990000000002
-25.000499999999999;31.505150000000000
-25.000599999999999;31.504629999999999
-25.000579999999999;31.506560000000000
-25.000670000000000;31.505880000000001
-25.000670000000000;31.507200000000001
-25.000979999999998;31.506540000000001
-25.000879999999999;31.507770000000001
-25.000930000000000;31.508649999999999
-25.000879999999999;31.505659999999999
-25.001149999999999;31.504740000000002
-25.001049999999999;31.507629999999999
-25.001010000000001;31.503920000000001
-25.001049999999999;31.505089999999999
-25.001059999999999;31.507050000000000
-25.001080000000002;31.508209999999998
-25.001220000000000;31.506689999999999
-25.001200000000001;31.507280000000002
-25.001239999999999;31.505980000000001
-25.001359999999998;31.504000000000001
-25.001380000000001;31.504400000000000
-25.001370000000001;31.508569999999999
-25.001400000000000;31.506910000000001
-25.001410000000000;31.507639999999999
-25.001420000000000;31.504890000000000
-25.001510000000000;31.507930000000002
-25.001470000000001;31.507169999999999
-25.001539999999999;31.508279999999999
-25.001550000000002;31.506679999999999
-25.001670000000001;31.507660000000001
-25.001670000000001;31.506229999999999
-25.001970000000000;31.506300000000000
-25.001799999999999;31.506730000000001
-25.001880000000000;31.507110000000001
-25.002020000000002;31.508030000000002
-24.997689999999999;31.513310000000001
-24.997650000000000;31.512799999999999
-24.997750000000000;31.511710000000001
-24.997920000000001;31.513179999999998
-24.997949999999999;31.511659999999999
-24.997990000000001;31.512350000000001
-24.998080000000002;31.512899999999998
-24.998290000000001;31.512380000000000
-24.998539999999998;31.513470000000002
-24.998719999999999;31.512139999999999
-24.998740000000002;31.512509999999999
-24.998750000000001;31.513050000000000
-24.998899999999999;31.513639999999999
-24.999120000000001;31.510970000000000
-24.999120000000001;31.512850000000000
-24.999099999999999;31.511160000000000
-24.999070000000000;31.513249999999999
-24.999130000000001;31.512110000000000
-24.999289999999998;31.510159999999999
-24.999379999999999;31.511839999999999
-24.999400000000001;31.512160000000002
-24.999310000000001;31.511279999999999
-24.999359999999999;31.513349999999999
-24.999350000000000;31.509630000000001
-24.999450000000000;31.511500000000002
-24.999440000000000;31.509080000000001
-24.999520000000000;31.510429999999999
-24.999520000000000;31.508810000000000
-24.999880000000001;31.513169999999999
-24.999720000000000;31.511970000000002
-24.999820000000000;31.511089999999999
-24.999960000000002;31.510300000000001
-25.000039999999998;31.509010000000000
